Date,Open,High,Low,Close,Adj Close,Volume
2018-04-23,58.257999,58.324001,56.466,56.674,56.674,24467000
2011-08-08,4.62,4.888,4.62,4.728,4.728,13042500
2019-04-30,48.411999,48.841999,47.400002,47.737999,47.737999,47323000
2019-07-30,46.580002,48.672001,46.436001,48.452,48.452,40545000
2013-02-08,7.89,8.0,7.828,7.848,7.848,5699000
2018-03-01,69.001999,69.734001,66.014,66.185997,66.185997,34428000
2017-01-11,45.813999,45.995998,45.335999,45.945999,45.945999,18254000
2021-07-08,628.369995,654.429993,620.460022,652.809998,652.809998,22773300
2012-07-19,6.544,6.63,6.408,6.454,6.454,7179500
2013-07-25,24.08,24.950001,24.038,24.813999,24.813999,26421500
2021-09-01,734.080017,741.98999,731.27002,734.090027,734.090027,13204300
2020-02-20,182.389999,182.399994,171.988007,179.882004,179.882004,88174500
2015-07-01,54.222,54.523998,53.57,53.830002,53.830002,10506000
2014-07-09,44.254002,44.844002,43.841999,44.612,44.612,20577000
2016-12-29,43.712002,43.84,42.824001,42.936001,42.936001,20225000
2020-03-06,138.0,141.399994,136.854004,140.695999,140.695999,63314500
2016-08-08,45.599998,45.919998,45.217999,45.231998,45.231998,11318000
2016-05-09,43.144001,43.23,41.360001,41.784,41.784,23882000
2012-03-08,6.622,6.698,6.608,6.614,6.614,3166500
2015-03-13,37.790001,38.349998,37.464001,37.736,37.736,27171500
2018-03-22,62.778,63.764,61.636002,61.82,61.82,24699000
2020-05-22,164.434006,166.356003,162.399994,163.376007,163.376007,49937500
2018-08-27,63.599998,64.487999,61.762001,63.854,63.854,65396500
2019-01-30,60.09,61.799999,59.698002,61.754002,61.754002,56251500
2020-07-07,281.002014,285.899994,267.34201,277.971985,277.971985,107448500
2017-11-30,61.712002,62.139999,60.908001,61.77,61.77,21758000
2021-04-16,728.650024,749.409973,724.599976,739.780029,739.780029,27979500
2017-02-24,50.532001,51.650002,50.040001,51.400002,51.400002,40858000
2018-07-17,61.762001,64.947998,61.700001,64.538002,64.538002,34981000
2013-04-02,8.72,9.1,8.702,8.868,8.868,33262000
2017-03-28,55.403999,56.136002,55.0,55.490002,55.490002,39938000
2019-12-12,70.984001,72.547997,70.646004,71.935997,71.935997,38819500
2014-07-02,48.132,48.466,45.414001,45.886002,45.886002,40137000
2021-04-28,696.409973,708.5,693.599976,694.400024,694.400024,22271000
2015-12-22,46.998001,47.310001,45.925999,45.990002,45.990002,9807500
2015-07-22,52.254002,53.888,52.172001,53.574001,53.574001,15525000
2013-01-25,7.4,7.508,7.36,7.396,7.396,6439000
2010-11-18,6.134,6.148,5.784,5.978,5.978,4780500
2021-03-05,626.059998,627.840027,539.48999,597.950012,597.950012,89396500
2019-09-25,44.911999,45.796001,43.672001,45.740002,45.740002,47135500
2015-04-01,37.740002,38.459999,37.209999,37.518002,37.518002,18973000
2020-09-08,356.0,368.73999,329.880005,330.209991,330.209991,115465700
2019-03-14,58.490002,59.077999,57.658001,57.992001,57.992001,35517000
2020-03-26,109.477997,112.0,102.449997,105.632004,105.632004,86903500
2019-12-31,81.0,84.258003,80.416,83.666,83.666,51428500
2012-01-17,5.324,5.468,5.282,5.32,5.32,23258000
2021-12-28,1109.48999,1119.0,1078.420044,1088.469971,1088.469971,20108000
2011-02-04,4.688,4.734,4.644,4.692,4.692,2720000
2021-05-10,664.900024,665.049988,627.609985,629.039978,629.039978,31392400
2012-02-22,6.9,6.944,6.5,6.844,6.844,8273000
2022-01-03,1147.75,1201.069946,1136.040039,1199.780029,1199.780029,34643800
2011-07-01,5.814,5.92,5.76,5.804,5.804,4274500
2019-04-12,54.043999,54.389999,53.366001,53.540001,53.540001,33730000
2013-04-29,10.352,10.998,10.24,10.988,10.988,18198500
2015-11-18,42.900002,44.276001,42.504002,44.214001,44.214001,14059500
2016-03-04,39.599998,40.806,39.5,40.208,40.208,32445500
2012-11-07,6.2,6.41,6.162,6.308,6.308,8572500
2019-06-19,45.021999,45.554001,44.212002,45.285999,45.285999,32875500
2011-04-25,5.34,5.346,5.194,5.278,5.278,4004500
2012-11-20,6.56,6.62,6.382,6.6,6.6,4612500
2010-11-16,6.2,6.28,5.684,5.934,5.934,6738000
2013-07-18,24.194,24.546,23.236,23.806,23.806,56990500
2019-09-13,49.391998,49.689999,48.973999,49.040001,49.040001,26565500
2017-01-09,45.793999,46.383999,45.599998,46.256001,46.256001,19897500
2019-09-04,45.377998,45.692001,43.841999,44.136002,44.136002,28805000
2014-03-12,46.299999,49.5,46.222,48.298,48.298,48772000
2011-03-31,5.31,5.742,5.3,5.55,5.55,57589000
2014-02-11,39.793999,40.439999,38.540001,39.324001,39.324001,53549500
2019-08-05,45.919998,46.273998,45.155998,45.664001,45.664001,35141500
2021-08-26,708.309998,715.400024,697.619995,701.159973,701.159973,13214300
2022-02-17,913.26001,918.5,874.099976,876.349976,876.349976,18392800
2012-06-11,6.062,6.2,5.792,5.824,5.824,3180000
2018-03-08,66.571999,66.660004,65.253998,65.82,65.82,17831000
2011-11-28,6.4,6.656,6.362,6.512,6.512,3406000
2019-08-22,44.560001,45.080002,43.644001,44.43,44.43,32795000
2016-01-15,39.793999,41.014,39.450001,40.998001,40.998001,27893000
2012-02-06,6.22,6.38,6.21,6.36,6.36,3260500
2017-08-07,71.470001,71.896004,70.550003,71.033997,71.033997,31622500
2021-10-22,895.5,910.0,890.960022,909.679993,909.679993,22880800
2011-03-16,4.572,4.65,4.538,4.564,4.564,5848500
2017-09-08,69.797997,69.956001,68.459999,68.68,68.68,16317500
2016-03-08,40.700001,41.5,40.439999,40.52,40.52,20893500
2017-08-29,67.896004,69.809998,67.75,69.472,69.472,20368500
2010-09-08,4.132,4.19,4.12,4.18,4.18,1442000
2019-10-15,51.540001,52.0,50.824001,51.577999,51.577999,32164000
2015-06-16,50.026001,50.688,49.82,50.624001,50.624001,9923500
2015-06-03,49.639999,50.144001,49.402,49.798,49.798,8907500
2016-06-03,44.0,44.388,43.602001,43.798,43.798,11145000
2016-02-22,34.023998,35.782001,33.970001,35.548,35.548,25300500
2012-10-24,5.704,5.704,5.45,5.484,5.484,5082000
2017-06-15,74.5,75.092003,73.297997,75.068001,75.068001,52132500
2015-06-11,50.652,50.874001,50.085999,50.282001,50.282001,10220500
2013-12-26,31.007999,31.6,30.858,31.1,31.1,35647500
2015-12-10,44.942001,45.698002,44.728001,45.414001,45.414001,10358500
2022-01-12,1078.849976,1114.839966,1072.589966,1106.219971,1106.219971,27913000
2019-02-12,63.240002,63.638,61.924,62.362,62.362,27588000
2021-03-18,684.289978,689.22998,652.0,653.159973,653.159973,33224800
2020-05-13,164.166,165.199997,152.660004,158.192001,158.192001,95327500
2021-08-30,714.719971,731.0,712.72998,730.909973,730.909973,18604200
2015-05-27,49.702,49.900002,49.110001,49.486,49.486,17041000
2022-01-31,872.710022,937.98999,862.049988,936.719971,936.719971,34812000
2019-08-07,45.299999,46.714001,45.16,46.683998,46.683998,23882500
2021-07-22,656.440002,662.169983,644.599976,649.26001,649.26001,15105700
2017-05-17,62.877998,62.925999,61.099998,61.222,61.222,33559500
2021-07-02,678.97998,700.0,673.26001,678.900024,678.900024,27054500
2018-05-21,56.265999,58.298,56.259998,56.897999,56.897999,45913000
2020-07-22,319.799988,325.283997,312.399994,318.466003,318.466003,70805500
2011-06-28,5.558,5.65,5.534,5.622,5.622,4446000
2017-10-16,70.751999,70.896004,69.431999,70.120003,70.120003,26877500
2020-02-03,134.738007,157.227997,134.703995,156.0,156.0,235325000
2012-06-08,5.772,6.038,5.63,6.016,6.016,4405500
2015-07-23,53.93,53.98,53.054001,53.439999,53.439999,11136000
2018-05-18,56.93,56.93,54.799999,55.363998,55.363998,36259500
2021-03-25,613.0,645.5,609.5,640.390015,640.390015,39224900
2016-04-22,49.778,50.799999,49.141998,50.75,50.75,18931500
2016-07-29,46.139999,47.056,46.048,46.958,46.958,15354000
2016-11-10,38.209999,38.321999,36.084,37.07,37.07,33751500
2013-11-01,32.599998,33.18,32.082001,32.433998,32.433998,35903000
2020-10-16,454.440002,455.950012,438.850006,439.670013,439.670013,32775900
2014-08-20,50.933998,51.748001,50.599998,51.141998,51.141998,15139500
2022-03-10,851.450012,854.450012,810.359985,838.299988,838.299988,19549500
2020-03-16,93.900002,98.973999,88.433998,89.014,89.014,102447500
2017-03-16,52.48,53.150002,51.812,52.41,52.41,35661000
2015-10-19,45.299999,46.23,44.987999,45.619999,45.619999,12539500
2016-01-29,37.990002,38.748001,37.616001,38.240002,38.240002,14261500
2022-03-04,849.099976,855.650024,825.159973,838.289978,838.289978,22333200
2015-09-17,52.792,53.099998,52.138,52.414001,52.414001,17929000
2012-03-20,6.996,7.04,6.914,6.992,6.992,2835000
2019-04-17,54.950001,54.958,53.708,54.245998,54.245998,25632500
2014-02-05,35.66,36.118,33.872002,34.883999,34.883999,36340000
2016-08-11,45.234001,45.514,44.681999,44.981998,44.981998,9404500
2013-06-06,19.049999,19.854,19.021999,19.469999,19.469999,47554500
2019-03-27,53.75,55.074001,53.636002,54.966,54.966,43896000
2021-11-18,1106.550049,1112.0,1075.02002,1096.380005,1096.380005,20898900
2011-08-18,5.0,5.03,4.694,4.852,4.852,5283000
2012-12-13,7.052,7.06,6.55,6.722,6.722,10756500
2012-04-03,7.34,7.694,7.334,7.602,7.602,5490500
2019-06-25,44.877998,45.068001,43.897999,43.952,43.952,30910500
2011-11-11,6.38,6.9,6.114,6.728,6.728,19341500
2020-08-11,279.200012,284.0,273.0,274.877991,274.877991,43129000
2021-12-23,1006.799988,1072.97998,997.559998,1067.0,1067.0,30904400
2021-07-09,653.179993,658.909973,644.690002,656.950012,656.950012,18140500
2012-10-25,5.56,5.56,5.49,5.504,5.504,2888500
2011-02-11,4.65,4.75,4.588,4.65,4.65,3172500
2017-08-09,72.199997,74.0,71.790001,72.706001,72.706001,34460500
2021-01-29,830.0,842.409973,780.099976,793.530029,793.530029,34990800
2014-08-14,52.498001,52.599998,51.299999,52.276001,52.276001,20633000
2016-03-16,43.599998,44.515999,43.403999,44.386002,44.386002,17583500
2017-01-27,50.276001,50.599998,49.703999,50.59,50.59,15831500
2013-01-02,7.0,7.09,6.942,7.072,7.072,5974000
2020-05-18,165.556,166.944,160.776001,162.725998,162.725998,58329000
2012-01-04,5.642,5.734,5.5,5.542,5.542,3150500
2019-08-01,48.529999,48.902,46.354,46.77,46.77,41297500
2018-10-29,67.494003,69.431999,65.300003,66.970001,66.970001,72430000
2014-06-24,47.793999,48.375999,46.326,46.5,46.5,40379500
2019-06-07,41.0,42.167999,40.700001,40.900002,40.900002,80017500
2011-03-15,4.44,4.592,4.36,4.59,4.59,6594000
2010-08-06,4.02,4.032,3.904,3.918,3.918,3709500
2021-12-10,1008.75,1020.97998,982.530029,1017.030029,1017.030029,19888100
2014-06-10,40.886002,41.394001,40.310001,40.459999,40.459999,17573500
2013-07-11,24.976,25.218,24.469999,25.122,25.122,37418000
2022-01-20,1009.72998,1041.660034,994.0,996.27002,996.27002,23496200
2014-07-25,44.543999,45.394001,44.349998,44.714001,44.714001,15435500
2014-08-18,52.650002,53.452,51.950001,51.987999,51.987999,29246000
2012-04-26,6.592,6.704,6.582,6.698,6.698,2126500
2019-04-26,49.299999,49.335999,46.226002,47.028,47.028,111803500
2016-05-05,45.692001,45.728001,41.958,42.306,42.306,56274000
2019-03-18,55.200001,55.610001,53.459999,53.897999,53.897999,51405000
2010-12-08,6.496,6.498,6.304,6.474,6.474,3300000
2021-05-19,552.549988,566.210022,546.97998,563.460022,563.460022,39578400
2014-05-23,40.905998,41.551998,40.5,41.459999,41.459999,20034000
2019-05-20,40.560001,41.200001,39.049999,41.071999,41.071999,102631000
2016-12-27,42.976002,44.450001,42.883999,43.905998,43.905998,29578500
2016-08-02,45.874001,45.973999,44.279999,45.439999,45.439999,19672000
2019-10-07,45.959999,47.712002,45.709999,47.543999,47.543999,40321000
2020-05-06,155.300003,157.960007,152.222,156.516006,156.516006,55616000
2012-12-04,6.816,6.96,6.71,6.78,6.78,6316500
2012-11-30,6.726,6.856,6.602,6.764,6.764,7101500
2017-08-21,69.164001,69.164001,66.370003,67.571999,67.571999,32477000
2017-07-19,65.646004,66.330002,64.643997,65.052002,65.052002,31785000
2017-01-10,46.400002,46.400002,45.377998,45.973999,45.973999,18300000
2013-02-28,7.178,7.22,6.874,6.966,6.966,9824500
2018-10-10,52.922001,53.102001,49.554001,51.375999,51.375999,64076500
2018-06-22,70.307999,70.449997,66.400002,66.725998,66.725998,51330500
2020-06-04,177.975998,179.149994,171.688004,172.876007,172.876007,44438500
2015-10-05,49.768002,49.967999,48.826,49.23,49.23,18449500
2018-01-24,70.916,70.949997,68.704002,69.178001,69.178001,26437500
2018-09-25,60.0,60.919998,59.299999,60.198002,60.198002,22408500
2014-11-03,48.599998,49.512001,48.264,48.518002,48.518002,21019000
2018-06-28,69.732002,71.403999,69.222,69.986,69.986,41990000
2011-01-03,5.368,5.4,5.18,5.324,5.324,6415000
2019-09-10,46.16,47.108002,45.787998,47.108002,47.108002,24418500
2012-08-14,6.15,6.234,5.852,5.884,5.884,3967000
2019-01-29,59.054001,59.712002,58.360001,59.492001,59.492001,23108500
2017-06-02,67.954002,68.575996,67.185997,67.970001,67.970001,27951000
2011-01-04,5.332,5.39,5.204,5.334,5.334,5937000
2016-03-03,37.655998,39.484001,36.844002,39.147999,39.147999,24145000
2013-04-23,10.2,10.584,10.132,10.202,10.202,18669000
2014-08-22,50.908001,51.389999,50.521999,51.355999,51.355999,14167000
2017-12-04,61.299999,61.653999,60.122002,61.040001,61.040001,29175500
2013-06-26,20.76,21.174,20.532,21.143999,21.143999,33013000
2010-08-16,3.69,3.76,3.652,3.756,3.756,2429000
2020-12-04,591.01001,599.039978,585.5,599.039978,599.039978,29401300
2020-03-04,152.792007,153.304001,144.945999,149.899994,149.899994,75245000
2013-11-07,28.837999,29.129999,27.524,27.954,27.954,111423500
2018-12-21,63.48,64.694,62.487999,63.953999,63.953999,40084000
2017-03-29,55.667999,55.919998,55.108002,55.476002,55.476002,18381000
2019-03-11,56.703999,58.256001,56.099998,58.183998,58.183998,36961500
2011-06-02,5.704,5.864,5.702,5.752,5.752,4931500
2012-01-27,5.7,5.944,5.7,5.866,5.866,3742000
2018-07-20,64.246002,64.648003,62.341999,62.716,62.716,25811000
2021-08-16,705.070007,709.5,676.400024,686.169983,686.169983,22677400
2011-01-05,5.296,5.38,5.238,5.366,5.366,7233500
2018-07-03,66.349998,66.498001,61.938,62.172001,62.172001,61413000
2014-05-02,41.720001,42.271999,41.304001,42.181999,42.181999,20434000
2013-12-05,28.030001,28.67,27.9,28.096001,28.096001,46442000
2021-12-03,1084.790039,1090.579956,1000.210022,1014.969971,1014.969971,30774000
2013-03-13,7.8,7.898,7.762,7.796,7.796,4110000
2016-09-06,39.804001,40.650002,39.799999,40.566002,40.566002,21953000
2019-11-13,71.0,71.265999,69.036003,69.222,69.222,42100500
2019-01-23,58.5,58.900002,56.338001,57.518002,57.518002,62650000
2012-05-23,6.112,6.21,5.9,6.204,6.204,6102000
2012-02-24,6.846,6.904,6.654,6.75,6.75,4799500
2019-05-21,39.551998,41.48,39.208,41.015999,41.015999,90019500
2015-08-14,49.448002,49.585999,48.354,48.630001,48.630001,21824000
2021-01-19,837.799988,850.0,833.0,844.549988,844.549988,25367000
2010-07-23,4.238,4.312,4.212,4.258,4.258,3268000
2021-07-13,686.320007,693.280029,666.299988,668.539978,668.539978,20966100
2019-05-03,48.771999,51.321999,48.698002,51.006001,51.006001,118534000
2010-09-14,4.108,4.32,4.106,4.224,4.224,3273500
2020-04-07,109.0,113.0,106.468002,109.089996,109.089996,89599000
2015-12-24,46.112,46.375999,45.655998,46.113998,46.113998,3540000
2018-02-15,64.900002,66.823997,64.480003,66.814003,66.814003,29564500
2012-08-28,5.68,5.876,5.6,5.738,5.738,7013500
2011-02-25,4.562,4.77,4.538,4.722,4.722,6731500
2018-09-10,54.652,57.206001,54.200001,57.099998,57.099998,71417500
2021-06-18,613.369995,628.349976,611.799988,623.309998,623.309998,24560900
2014-03-24,45.950001,45.98,42.054001,44.034,44.034,56644000
2014-12-22,44.0,44.812,43.652,44.52,44.52,23997000
2019-08-19,44.841999,45.566002,44.34,45.366001,45.366001,26548000
2014-10-01,48.439999,48.532001,47.130001,48.048,48.048,29708500
2019-08-08,46.889999,47.959999,46.529999,47.66,47.66,26371500
2018-04-25,56.700001,57.032001,55.450001,56.138,56.138,20068000
2015-06-26,53.778,53.821999,53.200001,53.417999,53.417999,19192000
2017-04-24,61.844002,62.110001,61.203999,61.605999,61.605999,25417500
2012-03-07,6.624,6.662,6.582,6.624,6.624,1824500
2017-12-19,68.052002,68.297997,66.059998,66.220001,66.220001,34125000
2015-05-26,49.535999,50.400002,49.299999,49.492001,49.492001,17493500
2015-02-11,42.442001,42.948002,41.456001,42.560001,42.560001,48845500
2012-11-19,6.414,6.65,6.368,6.584,6.584,6962000
2013-01-17,6.832,6.97,6.784,6.876,6.876,7183500
2013-12-23,28.969999,29.247999,28.52,28.709999,28.709999,26927500
2020-09-10,386.209991,398.98999,360.559998,371.339996,371.339996,84930600
2014-02-21,42.327999,42.796001,41.838001,41.919998,41.919998,39094000
2011-07-26,5.662,5.754,5.594,5.6,5.6,3803000
2012-08-24,6.012,6.048,5.882,5.9,5.9,7147000
2019-11-11,68.790001,69.837997,68.400002,69.017998,69.017998,49933500
2012-03-22,6.994,7.03,6.86,6.88,6.88,2612000
2015-07-28,51.150002,53.080002,50.368,52.964001,52.964001,19479000
2021-12-06,1001.51001,1021.640015,950.5,1009.01001,1009.01001,27221000
2015-08-10,47.630001,48.594002,47.209999,48.228001,48.228001,20929500
2017-01-12,45.812,46.139999,45.116001,45.917999,45.917999,18951000
2016-07-01,41.228001,43.647999,41.200001,43.299999,43.299999,27000000
2015-02-09,43.076,43.585999,42.397999,43.495998,43.495998,17362000
2015-10-30,42.080002,42.326,40.778,41.386002,41.386002,22194500
2016-02-05,34.259998,34.599998,31.548,32.52,32.52,47188000
2017-03-17,52.799999,53.066002,52.240002,52.299999,52.299999,32487500
2011-08-03,5.5,5.566,5.268,5.44,5.44,8972500
2010-08-02,4.1,4.194,4.066,4.184,4.184,3590500
2019-05-02,49.104,49.425999,47.543999,48.82,48.82,90796500
2018-09-19,56.102001,60.0,56.099998,59.804001,59.804001,41474500
2020-02-26,156.5,162.662003,155.222,155.759995,155.759995,70427500
2018-06-04,58.868,59.799999,58.709999,59.348,59.348,23989000
2014-07-11,44.122002,44.32,43.52,43.625999,43.625999,16511500
2010-07-15,3.988,4.3,3.8,3.978,3.978,18699000
2020-02-18,168.320007,172.0,166.472,171.679993,171.679993,81908500
2014-01-31,35.77,37.200001,35.702,36.282001,36.282001,32544000
2010-10-11,4.088,4.14,4.014,4.048,4.048,856000
2013-02-04,7.68,7.684,7.518,7.548,7.548,5640000
2021-11-17,1063.51001,1119.640015,1055.5,1089.01001,1089.01001,31445400
2012-08-30,5.72,5.748,5.62,5.682,5.682,3282000
2016-02-11,30.4,32.652,29.4,30.094,30.094,71262000
2016-10-20,40.424,40.599998,39.41,39.82,39.82,25364500
2017-10-13,71.396004,71.697998,70.736,71.113998,71.113998,17702500
2011-11-17,6.9,6.98,6.638,6.736,6.736,6746500
2020-05-11,158.102005,164.800003,157.0,162.257996,162.257996,82598000
2014-01-07,29.524,30.08,29.049999,29.872,29.872,25170500
2021-10-11,787.650024,801.23999,785.5,791.940002,791.940002,14200300
2016-11-21,37.007999,37.778,36.882,36.903999,36.903999,21805000
2014-11-12,49.944,50.467999,49.116001,49.82,49.82,29354000
2021-03-08,600.549988,620.130005,558.789978,563.0,563.0,51787000
2011-04-21,5.17,5.396,5.118,5.348,5.348,6930500
2021-05-03,703.799988,706.0,680.5,684.900024,684.900024,27043100
2017-04-11,62.675999,62.694,61.099998,61.742001,61.742001,28623000
2012-05-04,6.464,6.492,6.28,6.366,6.366,6237500
2017-11-03,59.900002,61.25,59.026001,61.217999,61.217999,44470000
2012-12-24,6.728,6.87,6.71,6.856,6.856,1879000
2019-08-02,46.27,47.254002,45.846001,46.868,46.868,30682500
2018-07-16,62.341999,63.032001,61.25,62.02,62.02,39093500
2019-05-01,47.77,48.0,46.299999,46.801998,46.801998,53522000
2012-08-27,5.914,5.94,5.634,5.664,5.664,6752000
2014-04-08,42.009998,43.298,41.284,43.091999,43.091999,34446500
2015-09-23,52.389999,52.416,51.515999,52.212002,52.212002,13004000
2015-09-03,50.411999,50.416,49.0,49.113998,49.113998,20974000
2018-05-02,59.714001,61.369999,59.556,60.23,60.23,44852000
2010-08-12,3.56,3.58,3.478,3.52,3.52,3455000
2017-02-13,54.147999,56.158001,54.102001,56.119999,56.119999,35148000
2013-05-13,16.198,17.6,15.83,17.559999,17.559999,112084500
2016-06-14,43.776001,44.439999,42.506001,42.992001,42.992001,17901000
2016-07-26,45.537998,46.0,45.060001,45.902,45.902,17150000
2015-04-02,38.046001,38.646,38.0,38.200001,38.200001,25052000
2016-11-04,37.799999,38.692001,37.192001,38.112,38.112,25730000
2016-11-28,39.096001,39.869999,38.91,39.223999,39.223999,22646000
2021-02-26,700.0,706.700012,659.51001,675.5,675.5,41089200
2014-05-13,36.751999,38.268002,36.599998,38.032001,38.032001,35486000
2015-06-25,53.290001,54.282001,53.049999,53.757999,53.757999,14246000
2015-03-16,38.400002,39.181999,37.959999,39.139999,39.139999,28144000
2021-12-01,1160.699951,1172.839966,1090.76001,1095.0,1095.0,22816800
2020-05-05,157.957993,159.783997,152.436005,153.641998,153.641998,84958500
2018-05-17,57.18,57.838001,56.793999,56.908001,56.908001,22103000
2014-03-10,48.540001,48.599998,47.212002,47.768002,47.768002,38640500
2020-10-09,430.130005,434.589996,426.459991,434.0,434.0,28925700
2010-07-21,4.132,4.18,3.9,4.044,4.044,6262500
2018-01-09,67.031998,67.760002,65.480003,66.737999,66.737999,35733000
2015-11-13,42.59,42.598,41.304001,41.438,41.438,17151500
2011-02-09,4.826,4.836,4.558,4.642,4.642,13178000
2014-12-11,42.105999,43.085999,41.646,41.776001,41.776001,33472000
2013-01-22,6.912,7.11,6.852,7.038,7.038,9601000
2017-09-12,72.898003,73.751999,72.080002,72.550003,72.550003,29864500
2015-03-06,39.841999,40.150002,38.43,38.776001,38.776001,33562000
2012-05-15,6.052,6.192,5.844,5.886,5.886,7928500
2017-06-28,73.335999,74.348,72.503998,74.248001,74.248001,31512500
2021-07-16,654.679993,656.700012,642.200012,644.219971,644.219971,16371000
2017-03-27,52.119999,54.113998,51.950001,54.043999,54.043999,31154000
2019-12-06,67.0,67.772003,66.954002,67.178001,67.178001,38062000
2020-12-29,661.0,669.900024,655.0,665.98999,665.98999,22910800
2013-01-04,6.96,6.96,6.784,6.88,6.88,3370000
2013-07-29,25.864,27.073999,25.65,26.924,26.924,48394500
2019-02-14,60.675999,61.354,60.200001,60.754002,60.754002,26004000
2018-10-03,60.666,60.919998,58.313999,58.959999,58.959999,39975000
2021-09-28,787.200012,795.640015,766.179993,777.559998,777.559998,25381400
2013-08-09,30.48,31.190001,30.25,30.6,30.6,44638500
2018-01-12,67.725998,68.082001,66.734001,67.244003,67.244003,24125500
2017-10-19,71.112,71.43,69.639999,70.362,70.362,25309000
2014-01-23,35.445999,36.476002,34.683998,36.299999,36.299999,39337000
2013-04-22,9.72,10.04,9.55,10.038,10.038,19697000
2017-11-02,60.026001,61.737999,58.526001,59.852001,59.852001,98957000
2018-10-18,53.858002,54.200001,52.599998,52.782001,52.782001,27106000
2012-08-21,5.916,6.0,5.8,5.822,5.822,3808000
2017-06-27,75.279999,75.279999,72.403999,72.473999,72.473999,34982000
2015-08-18,51.076,52.189999,50.712002,52.144001,52.144001,20975000
2016-04-28,49.970001,50.686001,49.487999,49.542,49.542,12595000
2016-05-06,42.174,43.273998,41.622002,42.986,42.986,28426000
2012-03-29,7.638,7.638,7.406,7.466,7.466,3982000
2018-10-05,54.93,54.976002,52.0,52.389999,52.389999,89722500
2021-06-10,603.880005,616.590027,600.5,610.119995,610.119995,23919600
2019-02-11,62.32,63.720001,62.099998,62.568001,62.568001,35648500
2010-08-17,3.792,3.88,3.756,3.83,3.83,2239500
2017-11-13,60.026001,63.360001,59.821999,63.080002,63.080002,37924500
2020-10-26,411.630005,425.76001,410.0,420.279999,420.279999,28239200
2014-07-24,44.650002,45.02,44.16,44.708,44.708,16227500
2021-01-07,777.630005,816.98999,775.200012,816.039978,816.039978,51498900
2010-12-28,5.17,5.35,5.0,5.282,5.282,20281500
2020-01-15,105.952003,107.568001,103.358002,103.699997,103.699997,86844000
2019-03-28,55.431999,56.066002,55.02,55.723999,55.723999,33870500
2011-05-26,5.764,5.952,5.62,5.896,5.896,16684500
2015-08-21,47.200001,48.759998,46.102001,46.153999,46.153999,32951000
2013-08-22,29.844,31.496,29.628,31.42,31.42,52962000
2020-07-16,295.432007,306.34201,293.200012,300.127991,300.127991,71504000
2011-06-03,5.99,6.3,5.9,6.026,6.026,31046000
2013-02-19,7.472,7.858,7.462,7.856,7.856,13507000
2019-08-09,47.209999,47.792,46.762001,47.001999,47.001999,19491000
2015-09-14,50.220001,50.849998,49.933998,50.638,50.638,14454500
2020-03-25,109.050003,111.400002,102.222,107.849998,107.849998,106113500
2011-05-24,5.404,5.5,5.32,5.344,5.344,3068500
2021-12-08,1052.709961,1072.380005,1033.0,1068.959961,1068.959961,13968800
2012-11-23,6.52,6.566,6.34,6.426,6.426,2151500
2013-04-08,8.394,8.51,8.302,8.366,8.366,8395000
2014-05-29,42.113998,42.498001,41.543999,42.048,42.048,18462500
2017-09-14,72.865997,75.592003,72.526001,75.528,75.528,36012500
2014-07-31,45.852001,46.279999,44.299999,44.66,44.66,38745500
2021-12-22,965.659973,1015.659973,957.049988,1008.869995,1008.869995,31211400
2019-02-05,62.498001,64.487999,62.450001,64.269997,64.269997,33714000
2014-10-03,50.612,51.299999,50.206001,51.042,51.042,27031500
2011-06-14,5.708,5.94,5.704,5.72,5.72,7867000
2014-04-09,43.352001,43.689999,42.178001,43.386002,43.386002,25789500
2011-11-23,6.352,6.41,6.25,6.29,6.29,2259000
2021-06-30,679.77002,692.809998,678.140015,679.700012,679.700012,18924900
2011-09-06,4.5,4.64,4.458,4.588,4.588,4049000
2016-08-29,44.029999,44.080002,43.0,43.040001,43.040001,16331500
2018-03-09,64.82,65.697998,64.473999,65.433998,65.433998,27534000
2017-12-08,62.919998,63.396,62.251999,63.026001,63.026001,17342500
2012-09-05,5.602,5.7,5.562,5.588,5.588,3196500
2016-09-02,40.466,40.639999,39.240002,39.556,39.556,29887000
2012-01-09,5.4,5.498,5.224,5.45,5.45,4485000
2010-09-22,4.174,4.19,3.96,3.974,3.974,4814500
2014-06-03,40.698002,41.599998,40.518002,40.987999,40.987999,19304000
2015-06-01,50.282001,50.32,49.493999,49.889999,49.889999,12525500
2018-02-21,67.206001,67.938004,66.634003,66.660004,66.660004,16098000
2014-07-22,44.438,44.66,43.821999,43.916,43.916,13650000
2012-12-20,6.902,6.958,6.81,6.886,6.886,4606000
2013-10-15,37.056,37.757999,36.636002,36.787998,36.787998,54892500
2018-12-20,65.410004,66.057999,62.374001,63.076,63.076,45359500
2019-05-15,45.863998,46.487999,45.049999,46.389999,46.389999,36480000
2021-10-19,877.530029,877.950012,862.51001,864.27002,864.27002,17381100
2011-01-28,4.976,4.976,4.75,4.802,4.802,5242000
2011-05-17,5.4,5.4,5.144,5.192,5.192,6171000
2018-04-27,57.074001,58.894001,56.765999,58.816002,58.816002,21823000
2016-08-03,45.473999,45.939999,44.841999,45.158001,45.158001,19439000
2014-05-07,41.928001,42.040001,39.450001,40.27,40.27,50896500
2016-01-27,38.476002,38.652,37.153999,37.613998,37.613998,18086000
